,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
563,"Milk, Eggs, Wheat, Soybeans, Gluten",1008,,594.5,6,594.5,"Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Pork Sausage Links (2) (Sausage Link (Pork, Water, Salt, 2% Or Less Of: Corn Syrup Solids, Sodium Phosphates, Spices, Sugar, Dextrose, Natural Flavorings, BHT, Propyl Gallate, Citric Acid, Caramel Color.)), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087870,0001-01-01T00:00:00,Sausage Breakfast Quesadilla,4.95,50.9,28.6,1 EACH,1831.6,Grill,2.5,BREAKFAST,54.3,588,0.1
564,"Milk, Eggs, Wheat, Soybeans, Gluten",210,,7.7,6,7.7,"English Muffin (Whole Wheat Flour, Water, Farina, Wheat Gluten, Yeast, Sugar, Salt, Preservatives (calcium propionate, sorbic acid), Grain Vinegar, Natural Flavor, Sodium Stearoyl Lactylate, Mono- and Diglycerides, Ethoxylated Mono- and Diglycerides, Sucralose, Soy Flour, Nonfat Milk, Whey), Egg Whites (Egg Whites, Less than 1%: Vegetable Gums (xanthan and guar gum), Color (includes beta carotene), Vitamins and Minerals: Calcium Sulfate, Iron (ferric phosphate), Vitamin E (alpha tocopheryl acetate), Zinc Sulfate, Calcium Pantothenate, Vitamin B12, Vitamin B1 (thiamin mononitrate), Vitamin B6 (pyridoxine hydrochloride), Vitamin B2 (riboflavin), Folic Acid (B vitamin), Biotin, Vitamin D2.), Spinach, Mozzarella (Cultured Pasteurized Part Skim Milk, Skim Milk, Salt, Enzymes.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087871,0001-01-01T00:00:00,Spinach & Egg White Sandwich,2.95,15.5,1.8,1 EACH,415.4,Grill,4.8,BREAKFAST,25.2,55,0
565,"Milk, Eggs, Wheat, Soybeans, Gluten",532,,209.3,6,209.3,"Sourdough Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Sour Culture, Salt, Less than 2% of the following: Vital Wheat Gluten, Yeast, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk, and tree nuts.), Cage Free Eggs, Veggie Breakfast Sausage (Water, wheat gluten, soy flour, egg whites, corn oil, soy protein concentrate, sodium caseinate, modified tapioca starch, contains two percent or less of lactose, soybean oil (with tbhq for freshness), soy protein isolate, autolyzed yeast extract, spices, natural and artificial flavors, methylcellulose, sodium tripolyphosphate, salt, hydrolyzed wheat gluten, disodium inosinate, caramel color, modified corn starch, whey, hydrolyzed corn gluten, maltodextrin, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, ascorbic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Clarified Butter  (Pasteurized cream)",16087872,0001-01-01T00:00:00,Veg Sausage Bobcat Sandwich,3.95,29.6,10.4,1 EACH,1182,Grill,3.1,BREAKFAST,51.7,204,0
566,"Milk, Eggs, Wheat, Soybeans, Gluten",955,,387.9,6,387.9,"Refried Beans (Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Veggie Breakfast Sausage (Water, wheat gluten, soy flour, egg whites, corn oil, soy protein concentrate, sodium caseinate, modified tapioca starch, contains two percent or less of lactose, soybean oil (with tbhq for freshness), soy protein isolate, autolyzed yeast extract, spices, natural and artificial flavors, methylcellulose, sodium tripolyphosphate, salt, hydrolyzed wheat gluten, disodium inosinate, caramel color, modified corn starch, whey, hydrolyzed corn gluten, maltodextrin, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, ascorbic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087873,0001-01-01T00:00:00,Veg Sausage Burrito,4.95,53.5,17.7,1 EACH,1834.4,Grill,9.2,BREAKFAST,101.1,348,0
567,"Milk, Eggs, Wheat, Soybeans, Gluten",995,,556.5,6,556.5,"Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Veggie Sausage (Veggie Breakfast Sausage (Water, wheat gluten, soy flour, egg whites, corn oil, soy protein concentrate, sodium caseinate, modified tapioca starch, contains two percent or less of lactose, soybean oil (with tbhq for freshness), soy protein isolate, autolyzed yeast extract, spices, natural and artificial flavors, methylcellulose, sodium tripolyphosphate, salt, hydrolyzed wheat gluten, disodium inosinate, caramel color, modified corn starch, whey, hydrolyzed corn gluten, maltodextrin, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, ascorbic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.)), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087874,0001-01-01T00:00:00,Veg Sausage Quesadilla,4.95,60.1,24.5,1 EACH,1927.1,Grill,4.5,BREAKFAST,62.3,517,0
568,"Milk, Eggs, Wheat, Soybeans, Gluten",763,,386.4,6,386.4,"Refried Beans (Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.)",16087875,0001-01-01T00:00:00,Vegetarian Breakfast Burrito,3.95,33.5,15.2,1 EACH,1314.4,Grill,6.5,BREAKFAST,89.1,281,0
569,"Milk, Eggs, Wheat, Soybeans, Gluten",577,,281.2,6,281.2,"Refried Beans (Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), 8"" Flour Tortilla (Enriched Flour, Water, Palm and/or Soybean Oil, Salt, Calcium Propionate, Baking Powder (corn starch), Mono- and Diglycerides, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Bacon (1) (Bacon (Cured with water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite.))",16087876,0001-01-01T00:00:00,Bacon Breakfast Burrito,2.95,30.6,11.8,1 EACH,1405.6,Value Offerings,3.5,BREAKFAST,48.8,263,0
570,"Milk, Eggs, Wheat, Soybeans, Gluten",510,,251,6,251,"Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), 8"" Flour Tortilla (Enriched Flour, Water, Palm and/or Soybean Oil, Salt, Calcium Propionate, Baking Powder (corn starch), Mono- and Diglycerides, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Mexican Soyrizo (Water, Textured Vegetable Protein (soy flour, caramel color, zinc oxide, niacinamide, ferrous sulfate, copper gluconate, vitamin A palmitate, calcium pantothenate, thiamine mononitrate, pyridoxine hydrochloride, riboflavin, cyanocobalamin), Soybean Oil, Paprika, Salt (salt, yellow prussiate of soda (anticaking), Vinegar, Spices, Red Pepper, Potassium Sorbate (preservative), Garlic Powder.), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087877,0001-01-01T00:00:00,Soyrizo Burrito,2.95,22.8,6.5,1 EACH,1143.8,Value Offerings,5.4,BREAKFAST,38.5,274,0
571,"Wheat, Soybeans, Gluten",565,,57.8,6,57.8,"Char Siu Pork (Pork, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Water, Hoisin Sauce (Sugar, Water, Soybeans, Salt, Sweet Potato, Modified Corn Starch, Sesame Seeds, Garlic, Wheat Flour, Chili Pepper, Spices, Caramel Color, Acetic Acid, FD&C Red Color No. 40.), Honey, Ginger, Garlic), Yakisoba Noodle (Yakisoba Noodles (Water, Enriched Wheat Flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid ), Soybean Oil, Potassium Sorbate and Sodium Benzoate (preservatives), Salt, Potassium Carbonate, Sodium Carbonate, FD&C Yellow # 5 and Yellow Color # 6 (color). ), Pure Sesame Seed Oil), Dragon Stir Fry Sauce (Chili Paste (Chili, Salt, Distilled Vinegar, Potassium Sorbate & Sodium Bisulfite (preservatives), Xanthan Gum.), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Brown Sugar, Garlic), Wonton Strips (Enriched Flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid, enzyme), Vegetable Oil (soybean and/or cottonseed oil), Water, Cornstarch, Salt, Preserved with less than 0.1% of: Potassium Sorbate, Sodium Benzoate.), Red Bell Pepper, Shredded Carrot, Bean Sprouts, Napa Cabbage, Limes, Pure Sesame Seed Oil, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Basil, Mint",16087878,0001-01-01T00:00:00,Pan Blasted Stir-fry,6.95,31.5,3.7,1 PORTN,1362,World's Fare Your Way,20.5,LUNCH,73.5,158,0
572,,184,,0,6,0,Jasmine Rice (Long Grain Rice),16087879,0001-01-01T00:00:00,Jasmine Rice,1.50,3.8,0.1,4 OZ,1.4,World's Fare Sides,0.1,LUNCH,39.9,4,0
573,,72,,0,6,0,"Diced Tomatoes in Puree (Vine-Ripened Tomatoes, Salt, Citric Acid, Calcium Chloride.), Brown Sugar, Yellow Onions, Apple Cider Vinegar, Green Onions, Mustard Seed, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Ginger, Garlic, Tomato Paste (Tomato Paste, Salt, Spices, Natural Flavors, Citric Acid.), Cilantro, Jalapenos, Salt, Cinnamon Stick, Garam Masala Spices (Chilies, black pepper, fenugreek, curry leaves, ginger and turmeric.), Black Pepper, Cayenne Pepper",16087880,0001-01-01T00:00:00,Tomato Chutney,,1.3,0.2,2 OZ,240.3,World's Fare Sides,8.8,LUNCH,11,23,0
574,Fish,176,,91.8,6,91.8,"Cod, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Salt, White Pepper",16087881,0001-01-01T00:00:00,Baked Alaskan Cod,7.95,36.7,0,5 OZ,300.8,World's Fare Entrees,0,LUNCH,0.1,27,0
575,"Milk, Eggs, Fish, Wheat, Soybeans, Gluten",809,,99.3,6,99.3,"Corn Tortillas (Yellow Corn Flour, Water, 2 % or Less of: Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum, Trace of Lime.), Pollock Battered Tavern (Alaska Pollock, Wheat Flour, Water, Vegetable Oil (soybean and/or canola), Modified Corn Starch, 2% or Less of: Wheat Gluten, Salt, Tapioca Dextrin, Leavening (sodium acid pyrophosphate, baking soda), Yellow Corn Flour, Yeast Extract, Sugar, Dextrose, Maltodextrin, Natural Flavors, Xanthan Gum, Extracts of Turmeric, Gum Acacia, Spice Extracts, Barley Malt Syrup.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Limes, Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Cabbage, White Sauce (Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Yogurt (Pasteurized Grade A Nonfat Milk. 2% or Less of: Corn Starch, Kosher Gelatin, Pectin, Yogurt Cultures (L. bulgaricus, S. thermophilus, L. acidophilus), Vitamin A Acetate, Vitamin D3.), Lime Juice (Key west lime juice, sodium benzoate.), Jalapenos), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)",16087882,0001-01-01T00:00:00,Crispy Baja Fish Tacos,5.95,31.2,16.6,2 EACH,1048.1,World's Fare Entrees,8.6,LUNCH,77.5,468,0
576,,172,,0,6,0,"Jackfruit al Pastor (Naked Jackfruit (Young Jackfruit, Water.), Al Pastor Marinade (Orange Juice, Yellow Onions, Garlic, Diced Tomatoes in Puree (Vine-Ripened Tomatoes, Salt, Citric Acid, Calcium Chloride.), Achiote Paste (Annatto Seed (natural color), Spices, Vinegar, Iodized Salt, Water, Granulated Garlic, Cornmeal, FD&C Red Color #40, Sodium Senzoate (preservative).), Apple Cider Vinegar, Lime Juice (Key west lime juice, sodium benzoate.), Salt, Paprika, Oregano), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Corn Tortilla (Yellow Corn Flour, Water, 2% or Less of: Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum, Trace of Lime. ), Grilled Pineapple Salsa (Pineapple, Red Bell Pepper, Red Onion, Lime Juice (Key west lime juice, sodium benzoate.), Brown Sugar, Cilantro, Jalapenos, Salt), Black Bean Puree (Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Onion, Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Ground Cumin), Avocado, Pickled Red Onion (Red Onion, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Water), Cilantro",16087883,0001-01-01T00:00:00,Jackfruit al Pastor Tacos,3.00,5.1,0.4,1 EACH,199,World's Fare Entrees,3.2,LUNCH,28.9,43,0
577,"Milk, Wheat, Soybeans, Gluten",825,,120.8,6,120.8,"Black Forest Ham (Cured with: Water, Salt, Sugar, Vinegar, Corn syrup, Sodium phosphates, Sodium erythorbate, Sodium nitrite; Added caramel color), Deli Roll (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Soybean Oil with Citric acid, Fresh Yeast, Salt, Sugar, 2% or Less of: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate.), Hot Pepper Jack Cheese (Habenero Jack Cheese (Monterey jack cheese [pasteurized milk, cheese cultures, salt, habanero peppers, enzymes]).), Sliced Cucumbers (Cucumber), Sliced Tomatoes (Tomatoes), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16087884,0001-01-01T00:00:00,Ham Sandwich,6.95,44.7,15.5,1 EACH,2636.5,Deli,7.9,LUNCH,59,427,0
578,"Milk, Wheat, Soybeans, Gluten",854,,60,6,60,"Jackfruit Tunaless Tuna Salad (Naked Jackfruit (Young Jackfruit, Water.), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Celery, Sweet Pickle Relish (Cucumbers, High Fructose Corn Syrup, Corn Syrup, Vinegar, Salt, 2% or Less of: Dehydrated Spices, Natural Flavors, Dehydrated Onion, Xanthan Gum, Calcium Chloride, Sodium Benzoate & Potassium Sorbate (preservatives), Alum, Yellow 5.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.), Salt, White Pepper), Deli Roll (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Soybean Oil with Citric acid, Fresh Yeast, Salt, Sugar, 2% or Less of: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate.), Hot Pepper Jack Cheese (Habenero Jack Cheese (Monterey jack cheese [pasteurized milk, cheese cultures, salt, habanero peppers, enzymes]).), Sliced Cucumbers (Cucumber), Sliced Tomatoes (Tomatoes), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16087885,0001-01-01T00:00:00,Jackfruit Salad Sandwich,5.95,26.6,14.9,1 EACH,1749.6,Deli,6.7,LUNCH,66.5,511,0
579,"Milk, Wheat, Soybeans, Gluten",809,,123,6,123,"Roast Beef (Water, Cultured Corn Sugar and Vinegar, Salt, Sodium Phosphate, and Natural Flavorings; Rubbed With: Sugar, Natural Flavorings, Salt, Caramel Color, Dextrose, Dried Beef Stock, Maltodextrin, Paprika.), Deli Roll (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Soybean Oil with Citric acid, Fresh Yeast, Salt, Sugar, 2% or Less of: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate.), Hot Pepper Jack Cheese (Habenero Jack Cheese (Monterey jack cheese [pasteurized milk, cheese cultures, salt, habanero peppers, enzymes]).), Sliced Cucumbers (Cucumber), Sliced Tomatoes (Tomatoes), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16087886,0001-01-01T00:00:00,Roast Beef Sandwich,6.95,47.2,14.8,1 EACH,1889.5,Deli,5.9,LUNCH,57,416,0
580,"Milk, Eggs, Fish, Wheat, Soybeans, Gluten",720,,68.6,6,68.6,"Tuna Salad (Albacore Tuna (White Tuna, Water, Vegetable Broth (contains Soy), Salt.), Celery, Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Sweet Pickle Relish (Cucumbers, High Fructose Corn Syrup, Corn Syrup, Vinegar, Salt, 2% or Less of: Dehydrated Spices, Natural Flavors, Dehydrated Onion, Xanthan Gum, Calcium Chloride, Sodium Benzoate & Potassium Sorbate (preservatives), Alum, Yellow 5.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.), White Pepper), Deli Roll (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Soybean Oil with Citric acid, Fresh Yeast, Salt, Sugar, 2% or Less of: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate.), Hot Pepper Jack Cheese (Habenero Jack Cheese (Monterey jack cheese [pasteurized milk, cheese cultures, salt, habanero peppers, enzymes]).), Sliced Cucumbers (Cucumber), Sliced Tomatoes (Tomatoes), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16087887,0001-01-01T00:00:00,Tuna Salad Sandwich,5.95,29.7,13.7,1 EACH,1336.9,Deli,6.1,LUNCH,57.4,395,0
