,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
555,"Wheat, Soybeans, Gluten",346,,0,5,0,"Cauliflower, Korean Gochujang Sauce (Korean Chili Paste Gochujang (Corn syrup, red pepper mixed seasoning(red pepper powder, sea salt, garlic, onion), brown rice, water, fermented soybean paste(soybean, soybean cultured with aspergillus oryzae, roasted soybean powder, salt, seed malt) ,isomalto oligosaccharide, sea salt, red pepper powder, spirits, yeast extract powder(yeast extracts, dextrin), seed malt(wheat).), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Brown Sugar, Pure Sesame Seed Oil, Green Onions, Garlic), Green Cabbage, Water, Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Gluten Free Flour (Brown Rice Flour, White Rice Flour, Ground Golden Flaxseed, Rice Bran, Xanthan Gum.), Green Onions, Sesame Seeds, Salt, Baking Powder",16088644,0001-01-01T00:00:00,Korean Fried Cauliflower,3.50,4.8,2,1 PORTN,1284.1,Grill Specials,14.6,LUNCH,32,217,0
556,"Milk, Eggs, Wheat, Soybeans, Gluten",536,,118.2,5,118.2,"Beef Patty (Beef, Water, Salt, Spice.), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.)",16088645,0001-01-01T00:00:00,Cheeseburger,4.95,32.3,12.2,1 EACH,601.2,Grill,7.5,LUNCH,36.9,252,0
557,"Milk, Eggs, Wheat, Soybeans, Gluten",315,,70.5,5,70.5,"Marinated Chicken Breast (Chicken Breast  (Boneless Skinless Chicken Breast with Rib Meat; 15% Solution: Water, Salt, Sodium Phosphates.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, White Pepper), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate)",16088646,0001-01-01T00:00:00,Chicken Breast Sandwich,5.25,26.8,1,1 EACH,915.3,Grill,7.5,LUNCH,37,55,0
558,"Milk, Eggs, Wheat, Soybeans, Gluten",465,,22.8,5,22.8,"Black Bean Chipotle Patty (Water, onions, cooked black beans (black beans, water), cooked brown rice (water, brown rice), corn, vegetable oil (corn, canola and/or sunflower oil), soy flour, tomatoes, wheat gluten, green chiles, onion powder, egg whites, bulgur wheat, calcium caseinate (milk), cornstarch.Contains 2% or less of red bell peppers, green bell peppers, spices, cilantro, tomato juice, tomato powder, salt, chipotle peppers, cooked onion and carrot juice concentrate, jalapeno peppers, garlic powder, natural flavor, soy sauce powder (soybeans, wheat, salt), gum arabic, vinegar, citric acid, green pepper juice, garlic juice, lime juice), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088647,0001-01-01T00:00:00,Chipotle Black Bean Burger,5.95,22.1,1.8,1 EACH,655.1,Grill,10.5,LUNCH,58.9,166,0
559,"Wheat, Soybeans, Gluten",736,,0,5,0,"Meatless ""Chicken"" Breast (Water, soy protein isolate, vital wheat gluten, expeller pressed/canola oil, natural flavors (from plant sources), modified vegetable gum, organic ancient grains flour (kamut, amaranth, millet, quinoa), yeast extract, potato starch, sea salt, organic cane sugar, vinegar, pea protein, carrot fiber, beetroot fiber, garlic powder, onion powder, extractives of paprika and turmeric.), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Vegan Burger Bun (Flour (wheat flour, malted barley flour,niacin, iron, ascorbic acid, thiamin mononitrate,riboflavin, folic acid), Water, Soybean Oil with Citric Acid, Sugar, Soy Flour, Yeast, Salt, Less than 2%of the following: Calcium Propionate, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088648,0001-01-01T00:00:00,Chixin Vegan Berger,5.95,35,4.8,1 EACH,1205.4,Grill,6.9,LUNCH,44.7,433,0
560,"Milk, Eggs, Wheat, Soybeans, Gluten",885,,217.6,5,217.6,"Beef Patty (Beef, Water, Salt, Spice.), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.)",16088649,0001-01-01T00:00:00,Double Cheeseburger,7.75,58.5,23.7,1 EACH,907.2,Grill,7.5,LUNCH,36.9,491,0
561,"Milk, Eggs, Wheat, Soybeans, Gluten",781,,188.1,5,188.1,"Beef Patty (Beef, Water, Salt, Spice.), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.)",16088650,0001-01-01T00:00:00,Double Hamburger,6.25,52.6,18.5,1 EACH,450.4,Grill,7.5,LUNCH,36.9,411,0
562,"Wheat, Soybeans, Gluten",676,,58.8,5,58.8,"Cooked Chicken Fritter  (Chicken Tenderloins, Water, Seasoning (maltodextrin, salt, sugar, chicken stock, vegetable stock [carrot, onion, celery], flavors, carrot powder, garlic powder), Sodium Phosphates, Salt, Modified Food Starch, Breaded with: Bleached Wheat Flour, Water, Wheat Flour, Salt, Wheat Gluten, Leavening (sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate, monocalcium phosphate), Sugar, Yeast Extract, Yellow Corn Flour, Dextrose, Onion Powder, Yeast, Garlic Powder, Paprika Extracts, Turmeric, Annatto, Spice, Disodium Inosinate, Disodium Guanylate, Set in Vegetable Oil (Soy).), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)",16088651,0001-01-01T00:00:00,Fried Chicken Fritters,4.50,30,6.5,6 OZ,1123.3,Grill,2.1,LUNCH,34.2,428,2.1
563,"Milk, Eggs, Wheat, Soybeans, Gluten",515,,175.9,5,175.9,"Turkey Patty (White turkey, salt, spices, dehydrated garlic, dehydrated onion, natural flavoring, olive oil.), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate), Clarified Butter  (Pasteurized cream)",16088652,0001-01-01T00:00:00,Grilled Turkey Burger,5.95,36.2,9.8,1 EACH,856,Grill,7.5,LUNCH,36.9,208,0
564,"Milk, Eggs, Wheat, Soybeans, Gluten",496,,228.9,5,228.9,"Sourdough Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Sour Culture, Salt, Less than 2% of the following: Vital Wheat Gluten, Yeast, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk, and tree nuts.), Cage Free Eggs, Ham (Water, Natural Salt Blend (Potassium Chloride, Sea Salt), Turbinado Sugar, Salt, Cultured Celery Powder, Cherry Powder.), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Clarified Butter  (Pasteurized cream)",16088653,0001-01-01T00:00:00,Ham Bobcat Sandwich,3.95,28.3,10.5,1 EACH,1458.3,Grill,2.5,LUNCH,47.7,190,0
565,"Milk, Eggs, Wheat, Soybeans, Gluten",484,,103.4,5,103.4,"Beef Patty (Beef, Water, Salt, Spice.), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.)",16088654,0001-01-01T00:00:00,Hamburger,4.20,29.4,9.6,1 EACH,372.7,Grill,7.5,LUNCH,36.9,213,0
566,"Tree Nuts, Wheat, Soybeans, Gluten",506,,0,5,0,"Plant Based Patty (Water, Soy Protein Concentrate, Expeller Pressed Canola Oil, Coconut Oil, Isolated Soy Protein, Soy Flour Methylcellulose, Yeast Extract (Yeast Extract, Salt), Natural Red Color (Beet Juice, Annato Glycerin), Natural Flavor ( Yeast Extract, Maltodextrin, Salt Natural Flavors Medium chain Triglycerides, Acetic Acid, Grill Flavor [from Sunflower oil], Smoke Flavor), Beet Juice Powder, Caramel Color, Citric Acid.), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Vegan Burger Bun (Flour (wheat flour, malted barley flour,niacin, iron, ascorbic acid, thiamin mononitrate,riboflavin, folic acid), Water, Soybean Oil with Citric Acid, Sugar, Soy Flour, Yeast, Salt, Less than 2%of the following: Calcium Propionate, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088655,0001-01-01T00:00:00,Plant Based Burger,5.95,26,8.7,1 EACH,389.8,Grill,7.9,LUNCH,45.5,471,0
567,"Milk, Wheat, Soybeans, Gluten",840,,28.9,5,28.9,"Onion Ring (Onions, Water, Bleached Enriched Wheat Flour (Bleached Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Vegetable Oil (Soybean And/Or Canola Oil), Beer (Water, Malted Barley, Corn Syrup, Hops, Salt), Yellow Corn Flour, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Ferrous Sulfate, Thiamine Mononitrate, Riboflavin, Folic Acid), Sugar, Modified Corn Starch. Contains 2% or less of Dextrose, Guar Gum, Leavening (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Sodium Aluminum Phosphate), Natural Flavor, Oleoresin Paprika (color), Salt, Sorbitol, Spices, Whey), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)",16088656,0001-01-01T00:00:00,Crispy Onion Rings,3.50,6.6,8.3,6 OZ,1320,Grill Sides,9.2,LUNCH,74.1,535,0.3
568,Soybeans,422,,0,5,0,"Potato Fries (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Food Starch-Modified, Contains less than 2% of Dextrose, Leavening (Sodium Acid Pyrophosphate, Sodium Bicarbonate), Rice Flour, Salt, Xanthan Gum, Disodium Dihydrogen Pyrophosphate (to maintain natural color) ), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)",16088657,0001-01-01T00:00:00,French Fries,1.75,4.1,3.4,6 OZ,729,Grill Sides,2,LUNCH,40.5,241,3
569,Soybeans,311,,0,5,0,"Frozen Sweet Potatoes (Sweet Potatoes, Vegetable Oil (soybean, canola, cottonseed, and/or sunflower), Food Starch-Modified, 2% or Less of: Leavening (sodium acid pyrophosphate, sodium bicarbonate), Paprika Oleoresin Color, Rice Flour, Salt, Spice, Sugar, Xanthan Gum, Disodium Dihydrogen Pyrophosphate (to maintain color).), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)",16088658,0001-01-01T00:00:00,Sweet Potato Fries,2.75,2.9,1.2,6 OZ,415,Grill Sides,19.2,LUNCH,39.8,150,0
570,"Milk, Wheat, Soybeans, Gluten",395,,28.2,5,28.2,"Pizza Crust (Pizza Dough (Enriched Unbleached Wheat Flour (wheat flour, malted barley flour, niacin, iron [ferrous sulfate], thiamine mononitrate, enzyme, riboflavin, folic acid), Water, Yeast, Soybean Oil, 2% or Less of: High Fructose Corn Syrup, Salt, Sodium Stearoyl Lactylate, Ascorbic Acid, Enzyme.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Chicken Breast  (Boneless Skinless Chicken Breast with Rib Meat; 15% Solution: Water, Salt, Sodium Phosphates.), BBQ Sauce  (High Fructose Corn Syrup, Distilled Vinegar, Tomato Paste, Modified Food Starch, 2% or Less of: Salt, Pineapple Juice Concentrate, Natural Smoke Flavor, Spices, Caramel Color, Sodium Benzoate (preservative), Molasses, Corn Syrup, Dried Garlic, Sugar, Tamarind, Natural Flavor.), Cilantro, Red Onion, Pizza Oil (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic (Garlic, Water, Citric Acid.), Oregano), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088659,0001-01-01T00:00:00,BBQ Chicken Pizza,2.50,18.9,3.3,1 SLICE,828.2,Pizza,11.1,LUNCH,51.1,133,0
571,"Milk, Wheat, Soybeans, Gluten",302,,5.1,5,5.1,"Pizza Crust (Pizza Dough (Enriched Unbleached Wheat Flour (wheat flour, malted barley flour, niacin, iron [ferrous sulfate], thiamine mononitrate, enzyme, riboflavin, folic acid), Water, Yeast, Soybean Oil, 2% or Less of: High Fructose Corn Syrup, Salt, Sodium Stearoyl Lactylate, Ascorbic Acid, Enzyme.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Mozzarella Cheese (Low-Moisture Mozzarella Cheese (pasteurized & skim milk, salt, cultures, enzymes), Powdered Cellulose (to prevent caking), Natamycin (preservative).), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Pizza Oil (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic (Garlic, Water, Citric Acid.), Oregano), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088660,0001-01-01T00:00:00,Cheese Pizza,2.25,14.5,1.2,1 SLICE,604.1,Pizza,3.9,LUNCH,42.9,92,0
572,"Milk, Wheat, Soybeans, Gluten",364,,15.3,5,15.3,"Pizza Crust (Pizza Dough (Enriched Unbleached Wheat Flour (wheat flour, malted barley flour, niacin, iron [ferrous sulfate], thiamine mononitrate, enzyme, riboflavin, folic acid), Water, Yeast, Soybean Oil, 2% or Less of: High Fructose Corn Syrup, Salt, Sodium Stearoyl Lactylate, Ascorbic Acid, Enzyme.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Green Bell Pepper, Red Bell Pepper, Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sliced Olives (Ripe Olives, Water, Salt, Ferrous Gluconate (to stabilize color).), Yellow Onions, Sliced Mushroom, Pizza Oil (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic (Garlic, Water, Citric Acid.), Oregano), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088661,0001-01-01T00:00:00,Vegetarian Pizza,2.50,14.3,3.3,1 SLICE,647.7,Pizza,5.5,LUNCH,46.2,141,0
573,"Eggs, Soybeans",340,,101.1,5,101.1,"Chicken Thigh Meat, Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Celery, Salt, Red Wine Vinegar (Red Wine Vinegar, Water, Potassium Metabisulfite.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.), Black Pepper",16088662,0001-01-01T00:00:00,Chicken Salad,,16.1,5.3,4 OZ,774.4,Garden Bar,0.6,LUNCH,1.2,268,0.1
574,"Milk, Wheat, Soybeans, Gluten",30,,3.8,5,3.8,"Fat Free Italian Dressing (Water, Distilled vinegar, Sugar, Salt, Less than 1.5% of: Modified food starch, Garlic juice, Dried garlic, Dried onion, Xanthan gum, Sodium benzoate & Potassium sorbate (preservatives), Dried bell pepper, Spices, Phosphoric acid, Soybean oil, Extracts of carrot (color)), Bean Sprouts, Sliced Mushrooms (Button Mushrooms), Sliced Green Bell Peppers (Green Bell Pepper), Sliced Red Bell Pepper (Red Bell Pepper), Dark Red Kidney Beans (Dark Red Kidney Beans, Water, Salt, Sugar, Calcium Chloride, Disodium EDTA (color retention).), Sliced Olives (Ripe Olives, Water, Salt, Ferrous Gluconate (to stabilize color).), Broccoli, Shredded Mild Cheddar Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes, Annatto, Powdered Cellulose (anti-caking agent).), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Button Mushrooms, Garbanzo Beans (Prepared Garbanzo Beans, Water, Salt, Disodium EDTA (color retention).), Carrots, Tofu (Water, Soybeans, Calcium sulfate.), Spring Mix, Spinach, Cherry Tomatoes",16088663,0001-01-01T00:00:00,Fresh Garden Bar,.39,1.6,0.8,1 OZ,95.2,Garden Bar,0.6,LUNCH,2.2,15,0
575,"Milk, Wheat, Gluten",429,,22.4,5,22.4,"Penne Pasta (Penne Rigate (Durum Semolina, Niacin, Ferrous Sulfate (iron), Thiamine Mononitrate, Riboflavin, Folic Acid.)), Cotija Cheese (Pasteurized Part Skim Milk, Salt, Enzymes, Potassium Sorbate, Cultures.), Yellow Corn (Corn), Chipotle Pesto Sauce, Red Onion, Sliced Olives (Ripe Olives, Water, Salt, Ferrous Gluconate (to stabilize color).), Red Bell Pepper, Green Bell Pepper",16088664,0001-01-01T00:00:00,Southwest Pasta Salad,,19,6.6,8 OZ,1065.4,Garden Bar,4.1,LUNCH,40.8,196,0
576,"Eggs, Wheat, Gluten",210,,48.6,5,48.6,"Chicken Stock (Water, Chicken Base (Roasted Chicken, Chicken Juices, Salt, Sugar, Maltodextrin, Chicken Fat, Dehydrated Onion, Citric Acid, Turmeric, Natural Flavorings.)), Deboned Roasted Chicken Meat (Rotisserie Chicken (Halal Chicken, Standard Seasoning Mix (Salt, Granulated Garlic, Paprika, Onion Powder, Black Pepper, Celery Salt, Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Cayenne Pepper))), Egg Noodles (Pasta Noodle Egg Wide (Pure Durum Semolina, Durum Flour, Eggs, Niacin, Ferrous Sulfate (Iron), Thiamine Mononitrate, Riboflavin, Folic Acid.), Salt), Carrots, Yellow Onions, Celery, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Lemon Juice, Parsley, Granulated Garlic, Turmeric",16088665,0001-01-01T00:00:00,Chicken Noodle Soup,3.50,14.7,2.4,10 OZL,1233,Soup,2.8,LUNCH,14.1,95,0
577,Tree Nuts,253,,0,5,0,"Coconut Lentil Soup (Vegetable Stock (water, vegetable base [vegetables {carrots, tomatoes, onions, potatoes, garlic}, sea salt, dextrose, cane sugar, canola oil, spices, turmeric]), Water, Lentils, Onions, Coconut Milk (water, coconut), Carrots, Spinach, 2% or Less of: Garlic, Corn Starch, Canola Oil, Curry Powder (spices, turmeric), Lemon Juice, Sea Salt, Spices. )",16088666,0001-01-01T00:00:00,Organic Lentil Coconut,3.50,14.7,3.3,10 OZL,892.5,Soup,4,LUNCH,36,54,0
578,"Eggs, Fish, Crustacean Shellfish, Wheat, Soybeans, Gluten",331,,9.6,5,9.6,"Shari (Sushi Rice) (Sushi Rice (White Rice), Sushi Zu (Seasoned Vinegar Mizkan (High Fructose Corn Syrup, Distilled Vinegar and Rice Vinegar (diluted), Salt, Monosodium Glutamate, Brown Sugar.), Organic Sugar, Salt)), Cucumbers (Cucumber), Imitation Crab (Fish protein (alaska pollock and/or threadfin bream), water, sugar, modified corn starch, egg whites, salt, sorbitol, wheat starch, wheat flour, soy protein, natural flavors (hydrolyzed soy protein, crab extract) and artificial flavors, calcium chloride, sodium tripolyphosphate, tetrasodium pyrophosphate, color added, carmine color. ), Ginger, Avocado, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)",16088667,0001-01-01T00:00:00,California Roll,6.95,11.5,0.5,1 EACH,682.4,Sushi,7.8,LUNCH,61.4,30,0
579,"Milk, Eggs, Fish, Crustacean Shellfish, Tree Nuts, Wheat, Soybeans, Gluten",474,,10.9,5,10.9,"Shari (Sushi Rice) (Sushi Rice (White Rice), Sushi Zu (Seasoned Vinegar Mizkan (High Fructose Corn Syrup, Distilled Vinegar and Rice Vinegar (diluted), Salt, Monosodium Glutamate, Brown Sugar.), Organic Sugar, Salt)), Tempura Bits (Water, Tempura Batter Mix (Bleached Wheat Flour, Sugar, Leavening (sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate), Salt, Nonfat, Dried Milk, Yellow Corn Flour, Dried Whole Eggs, Guar Gum, Oleoresin Turmeric (color).), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)), Spicy Krab Mixture (Krab Mix (Imitation Crab  (Fish Protein (pollock and/or whiting), Water, Corn Starch, Egg Whites, Potato Starch, Sugar, Sorbitol, Mirin Wine (sake, sugar, salt, water, yeast extract), 2% or Less of: Natural & Artificial Crab Flavor, Salt, Soy Protein Isolate, Soybean Oil, Carrageenan, Sodium Tripolyphosphate, Tetrasodium Pyrophosphate, Maltodextrin, Hydrolyzed Corn and Soy Protein, Disodium Guanylate, Disodium Inosinate, Sodium Succinate, Paprika Oleoresin, Carmine, Corn Syrup, Wheat Starch, Modified Food Starch, Soy Lecithin, Color Added.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. )), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.)), Avocado, Ginger, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Seaweed Sheet",16088668,0001-01-01T00:00:00,Spicy Krab Dynamite roll,6.95,10.8,1.6,1 EACH,1062,Sushi,6.8,LUNCH,75.3,108,0
580,"Eggs, Fish, Soybeans",524,,36.6,5,36.6,"Shari (Sushi Rice) (Sushi Rice (White Rice), Sushi Zu (Seasoned Vinegar Mizkan (High Fructose Corn Syrup, Distilled Vinegar and Rice Vinegar (diluted), Salt, Monosodium Glutamate, Brown Sugar.), Organic Sugar, Salt)), Ahi Tuna , Spicy Mayo (Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.)), Avocado, Ginger, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)",16088669,0001-01-01T00:00:00,Spicy Tuna Roll,6.95,19.1,3.7,1 EACH,516.9,Sushi,4.2,LUNCH,55.4,214,0
